Year,Name,College,POS,Height (in),Weight (lbs),40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,power_five,first_round
2005,Hamza Abdullah,Washington State,SS,74,214,4.65,18,39,114,,6.94,1,
2005,Calvin Armstrong,Washington State,OT,79.13,325,5.52,26,34,93,4.66,7.62,1,
2005,Sam Lightbody,Washington State,OT,81,321,5.66,,30,108,4.41,7.95,1,
2005,Karl Paymah,Washington State,CB,72,204,4.38,15,41.5,121,3.91,7.09,1,
2017,Jonathan Allen,Alabama,DE,74.63,286,5,21,30,108,4.44,7.49,1,
2017,Ryan Anderson,Alabama,OLB,74.13,253,4.78,,,,,,1,
2017,Reuben Foster,Alabama,LB,72.25,229,,,,,,,1,
2017,O.J. Howard,Alabama,TE,77.63,251,4.51,22,30,121,4.16,6.85,1,
2017,Marlon Humphrey,Alabama,CB,72.25,197,4.41,10,,125,4.28,6.75,1,
2017,Eddie Jackson,Alabama,FS,72,201,,10,,,4.2,,1,
2017,Cam Robinson,Alabama,OT,77.75,322,5.15,,26,106,4.82,7.81,1,
2017,ArDarius Stewart,Alabama,WR,71.25,204,4.49,,34,124,4.21,,1,
2017,Dalvin Tomlinson,Alabama,DT,75,310,5.19,,27,110,4.39,7.68,1,
2016,Kenyan Drake,Alabama,RB,72.63,210,4.45,10,34.5,123,4.21,7.04,1,
2016,Derrick Henry,Alabama,RB,74.63,247,4.54,22,37,130,4.38,7.2,1,
2016,Dominick Jackson,Alabama,OT,77,313,,20,26,97,,,1,
2016,Cyrus Jones,Alabama,CB,69.88,197,4.49,10,33,116,4.21,6.71,1,
2016,Ryan Kelly,Alabama,C,76,311,5.03,26,30,103,4.59,7.58,1,
2016,D.J. Pettway,Alabama,DE,74.13,265,4.99,17,28,108,4.69,7.74,1,
2016,Reggie Ragland,Alabama,ILB,73.25,247,4.72,,31.5,116,4.28,,1,
2016,Jarran Reed,Alabama,DT,74.88,307,5.21,,31,104,4.75,7.77,1,
2016,AShawn Robinson,Alabama,DT,75.63,307,5.2,22,26,106,4.74,7.8,1,
2015,Leon Brown,Alabama,OG,78,346,5.67,,,,,,1,
2015,Landon Collins,Alabama,SS,72,228,4.53,,35,120,4.33,7.38,1,
2015,Amari Cooper,Alabama,WR,72.88,211,4.42,,33,120,3.98,6.71,1,
2015,Trey DePriest,Alabama,ILB,72.38,254,4.92,,,,,,1,
2015,Xzavier Dickson,Alabama,OLB,75.5,260,4.74,19,29.5,100,4.53,7.56,1,
2015,Jalston Fowler,Alabama,FB,71,254,4.94,23,33.5,114,4.4,7.56,1,
2015,Brandon Ivory,Alabama,DT,75,308,5.38,,,,,,1,
2015,Chris Jones,Alabama,WR,70.13,182,4.63,8,32.5,119,4.19,6.91,1,
2015,Arie Kouandjio,Alabama,OG,76.75,310,5.43,,,,,,1,
2015,Nick Perry,Alabama,FS,73,205,4.63,35,38.5,124,4.66,7.25,1,
2015,Austin Shepherd,Alabama,OT,76.38,315,5.39,17,29,94,4.7,8.04,1,
2015,Blake Sims,Alabama,QB,71.5,218,4.57,,30.5,115,,,1,
2015,Brian Vogler,Alabama,TE,78,263,5.02,,,,,,1,
2015,DeAndrew White,Alabama,WR,71.5,193,4.44,,34.5,118,4.18,6.97,1,
2015,T.J. Yeldon,Alabama,RB,73,226,4.61,22,36,117,4.22,7.19,1,
2014,Deion Belue,Alabama,CB,70.75,182,4.48,11,,,,,1,
2014,HaSean Clinton-Dix,Alabama,FS,73.38,208,4.58,11,33,117,4.16,7.16,1,
2014,Adrian Hubbard,Alabama,OLB,78,257,4.69,,38.5,116,,,1,
2014,Cyrus Kouandjio,Alabama,OT,78.75,322,5.59,21,27.5,96,4.84,7.71,1,
2014,Cody Mandell,Alabama,P,74.5,216,4.89,,27,,,,1,
2014,A.J. McCarron,Alabama,QB,75.25,220,4.94,,28,99,4.34,,1,
2014,C.J. Mosley,Alabama,ILB,74,234,4.65,,35,116,4.4,7.3,1,
2014,Kevin Norwood,Alabama,WR,74,198,4.48,8,33,121,4.32,6.68,1,
2014,Vinnie Sunseri,Alabama,SS,71.13,210,,18,,,,,1,
2013,D.J. Fluker,Alabama,OT,76.63,339,5.31,21,,,,,1,
2013,Eddie Lacy,Alabama,RB,73,220,4.55,,,,,,1,
2013,Robert Lester,Alabama,SS,73.25,220,4.66,,33.5,117,,,1,
2013,Dee Milliner,Alabama,CB,71.88,201,4.37,,36,122,4.32,6.95,1,
2013,Chance Warmack,Alabama,OG,74,317,5.49,,,110,,,1,
2013,Jesse Williams,Alabama,DT,75.38,323,4.94,30,,,,,1,
2012,Mark Barron,Alabama,SS,73,213,4.56,,,,,,1,
2012,Josh Chapman,Alabama,DT,72.63,316,5.02,,,,,,1,
2012,Darius Hanks,Alabama,WR,71.63,184,4.52,11,34,117,,,1,
2012,Dont'a Hightower,Alabama,ILB,74.25,265,4.62,,32,,,,1,
2012,Dre Kirkpatrick,Alabama,CB,73.63,186,4.5,,35,120,,,1,
2012,Marquis Maze,Alabama,WR,68.13,186,4.51,,33.5,112,,,1,
2012,DeQuan Menzie,Alabama,CB,70.75,202,4.65,,33,116,,,1,
2012,Trent Richardson,Alabama,RB,69.25,228,4.49,,,,,,1,
2012,Courtney Upshaw,Alabama,DE,73.63,272,4.76,22,,,,,1,
2011,James Carpenter,Alabama,OT,76.38,321,5.22,23,,,,,1,
2011,Marcell Dareus,Alabama,DT,75.13,319,4.93,24,27,,4.62,7.83,1,
2011,Mark Ingram,Alabama,RB,69.13,215,4.62,21,31.5,113,4.62,7.13,1,
2011,Julio Jones,Alabama,WR,74.75,220,4.34,17,38.5,135,4.25,6.66,1,
2011,Greg McElroy,Alabama,QB,73.88,220,4.84,,33,107,4.45,7.11,1,
2010,Javier Arenas,Alabama,CB,68.63,197,4.6,,,112,,,1,
2010,Terrence Cody,Alabama,DT,76,349,5.71,,20.5,,5.03,8.19,1,
2010,Kareem Jackson,Alabama,CB,70.5,196,4.4,13,37.5,118,4.14,6.92,1,
2010,Mike Johnson,Alabama,OG,77.25,312,5.37,,25,,5.01,8.15,1,
2010,Rolando McClain,Alabama,ILB,76,249,4.68,24,,,,,1,
2010,Colin Peek,Alabama,TE,77,252,4.92,19,,,,,1,
2010,Lorenzo Washington,Alabama,DT,76,291,5.21,25,30,107,4.68,7.4,1,
2010,Justin Woodall,Alabama,SS,73,223,4.64,13,34,118,4.17,6.88,1,
2009,Antoine Caldwell,Alabama,C,75.25,309,5.24,23,28,111,5.04,7.96,1,
2009,Glen Coffee,Alabama,RB,72.13,209,4.5,24,36,121,4.51,7.35,1,
2009,Rashad Johnson,Alabama,FS,71.25,203,4.49,15,37,120,4.23,7.09,1,
2009,John Parker Wilson,Alabama,QB,74,219,4.75,,29.5,105,4.59,7.53,1,
2008,Simeon Castille,Alabama,FS,72.38,195,4.73,,31.5,119,4.36,7.07,1,
2008,Wallace Gilberry,Alabama,DE,74.25,268,4.99,19,,,,,1,
2008,D.J. Hall,Alabama,WR,73.88,193,4.62,,29.5,122,,,1,
2007,Jeremy Clark,Alabama,DT,74.5,309,5.06,29,29,104,4.82,7.78,1,
2007,Kenneth Darby,Alabama,RB,70.38,211,4.76,19,30,108,4.53,7.25,1,
2007,Le'Ron McClain,Alabama,FB,72.13,256,4.9,14,29.5,113,4.47,7.14,1,
2007,Juwan Simpson,Alabama,OLB,74.38,225,4.57,15,34.5,123,4.42,7.22,1,
2006,Mark Anderson,Alabama,DE,76.25,254,4.65,20,42,127,4.22,6.95,1,
2006,Brodie Croyle,Alabama,QB,74.5,205,4.94,,30.5,104,4.25,7.34,1,
2006,Charlie Peprah,Alabama,SS,70.88,206,4.7,15,37.5,119,4.09,6.81,1,
2006,Freddie Roach,Alabama,ILB,73.88,257,4.96,,34,111,4.42,7.49,1,
2006,DeMeco Ryans,Alabama,OLB,73.25,236,4.67,23,39,129,4.17,7.19,1,
2005,Wesley Britt,Alabama,OT,80,314,5.3,24,,,,,1,
2005,Anthony Bryant,Alabama,DT,75,337,5.1,23,31.5,106,4.68,7.8,1,
2005,Ray Hudson,Alabama,RB,69.8,192,4.5,15,,,,,1,
2005,Evan Mathis,Alabama,OG,77.3,304,4.96,35,34,117,4.16,7.37,1,
2005,Cornelius Wortham,Alabama,OLB,73.4,236,4.76,22,37,106,4.38,,1,
2017,Toby Baker,Arkansas,P,75.13,210,,,,,,,1,
2017,Keon Hatcher,Arkansas,WR,73.25,212,4.64,16,,,4.28,,1,
2017,Jeremiah Ledbetter,Arkansas,DE,74.88,280,4.84,29,32.5,113,4.47,7.55,1,
2017,Drew Morgan,Arkansas,WR,71.75,190,4.74,10,30,112,4.12,6.85,1,
2017,Dan Skipper,Arkansas,OT,81.63,309,5.42,,26,97,5.01,7.61,1,
2017,Jeremy Sprinkle,Arkansas,TE,77,252,4.69,,29,116,4.33,,1,
2016,Brandon Allen,Arkansas,QB,73.38,217,4.84,,28,110,4.33,7.06,1,
2016,Alex Collins,Arkansas,RB,70,217,4.59,18,28.5,113,,,1,
2016,Hunter Henry,Arkansas,TE,76.88,250,,13,,,,,1,
2016,Denver Kirkland,Arkansas,G,76.5,335,5.55,19,22.5,94,5.06,8.72,1,
2016,Sebastian Tretola,Arkansas,G,76.13,314,5.45,22,23.5,90,5.02,7.94,1,
2016,Jonathan Williams,Arkansas,RB,70,220,,16,,,,,1,
2015,Brey Cook,Arkansas,OT,77,317,5.29,,,,,,1,
2015,A.J. Derby,Arkansas,TE,75.75,255,4.73,15,,,,,1,
2015,Trey Flowers,Arkansas,DE,74.13,266,4.93,28,36.5,121,4.4,7.34,1,
2015,Tevin Mitchel,Arkansas,CB,73,183,4.52,,,,,,1,
2015,Braylon Mitchell,Arkansas,OLB,73,226,4.76,,,,,,1,
2015,Darius Philon,Arkansas,DT,73.38,298,5,26,31,107,,8,1,
2015,Martrell Spaight,Arkansas,OLB,71.88,236,4.88,25,35,120,,7.66,1,
2015,Demetrius Wilson,Arkansas,WR,73,185,4.49,,,,,,1,
2014,Chris Smith,Arkansas,DE,73,266,4.71,28,37,121,4.46,7.55,1,
2014,Travis Swanson,Arkansas,C,77,312,5.28,20,26,93,4.65,7.73,1,
2014,Robert Thomas,Arkansas,DT,73.25,327,5.26,32,,,,,1,
2013,Alvin Bailey,Arkansas,OG,75.13,312,4.95,27,,,,,1,
2013,Dylan Breeding,Arkansas,P,73.25,213,4.74,11,29,110,,,1,
2013,Knile Davis,Arkansas,RB,71.38,227,4.37,31,33.5,121,4.38,6.96,1,
2013,Chris Gragg,Arkansas,TE,74.75,244,4.5,18,37.5,125,4.51,7.08,1,
2013,Cobi Hamilton,Arkansas,WR,73.75,212,4.56,11,29.5,107,4.31,,1,
2013,Tyler Wilson,Arkansas,QB,74,215,4.95,,28.5,112,4.39,7.22,1,
2012,Joe Adams,Arkansas,WR,70.63,179,4.51,,36,123,,7.09,1,
2012,Jake Bequette,Arkansas,DE,76.63,274,4.75,,34,113,4.07,6.9,1,
2012,Greg Childs,Arkansas,WR,75.13,219,4.52,19,36.5,125,,,1,
2012,Jarius Wright,Arkansas,WR,69.63,182,4.39,11,38,120,4.03,6.93,1,
2011,Ray Dominguez,Arkansas,OG,76,334,5.45,21,27.5,90,4.9,7.74,1,
2011,DeMarcus Love,Arkansas,OT,76.38,315,5.18,27,26.5,97,4.84,7.84,1,
2011,Ryan Mallett,Arkansas,QB,78.75,253,5.24,,24,103,,,1,
2011,D.J. Williams,Arkansas,TE,74,245,4.59,20,33.5,111,4.51,7.29,1,
2010,Mitch Petrus,Arkansas,OG,75,310,5.34,45,,,,,1,
2010,Malcolm Sheppard,Arkansas,DT,74.13,285,5.11,19,28,100,4.78,7.81,1,
2009,Jonathan Luigs,Arkansas,C,75.63,301,5.14,26,31,99,4.79,7.69,1,
2009,Jose Valdez,Arkansas,OT,76.38,315,5.23,15,29.5,100,4.93,7.93,1,
2008,Robert Felton,Arkansas,OG,75.63,315,5.55,22,23,98,4.84,8.08,1,
2008,Michael Grant,Arkansas,CB,70.25,186,4.41,14,30.5,116,4.1,7.08,1,
2008,Marcus Harrison,Arkansas,DT,74.75,317,5.08,26,,,,,1,
2008,Peyton Hillis,Arkansas,FB,72.75,240,4.67,26,30.5,117,,7.15,1,
2008,Felix Jones,Arkansas,RB,70.13,207,4.5,,33.5,124,4.19,6.9,1,
2008,Darren McFadden,Arkansas,RB,73.25,211,4.38,,33,128,,,1,
2008,Marcus Monk,Arkansas,WR,76.25,222,4.61,9,34.5,119,4.3,7.08,1,
2008,Matterral Richardson,Arkansas,CB,71,194,4.76,14,,114,4.36,7.01,1,
2007,Chris Houston,Arkansas,CB,69.88,185,4.37,27,36,122,4.12,6.94,1,
2007,Keith Jackson,Arkansas,DT,72.25,305,5.07,33,30,,4.56,7.65,1,
2007,Sam Olajubutu,Arkansas,OLB,68.75,227,4.79,24,34.5,118,4.34,7.33,1,
2007,Tony Ugoh,Arkansas,OT,77.25,301,5.08,32,32.5,117,,,1,
2005,DeCori Birmingham,Arkansas,RB,69.75,210,4.59,14,34.5,115,4.28,7.13,1,
2005,Matt Jones,Arkansas,TE,78.3,242,4.38,20,39.5,123,4.2,,1,
2017,Montravius Adams,Auburn,DT,75.63,304,4.87,22,29,108,,7.62,1,
2017,Rudy Ford,Auburn,FS,71.13,205,,20,,,4.21,,1,
2017,Carl Lawson,Auburn,DE,73.63,261,4.67,35,33,114,4.62,7.46,1,
2016,Peyton Barber,Auburn,RB,70,228,4.64,20,32.5,111,4.21,7,1,
2016,Shon Coleman,Auburn,OT,77.5,307,,22,,,,,1,
2016,Kris Frost,Auburn,OLB,74.13,240,4.97,,29,113,,,1,
2016,Jonathan Jones,Auburn,CB,69.13,186,4.33,19,36,123,4.25,7.25,1,
2016,Ricardo Louis,Auburn,WR,73.75,215,4.43,18,38,132,,,1,
2016,Cassanova McKinzy,Auburn,ILB,73,248,,21,,,,,1,
2016,Duke Williams,Auburn,WR,74.25,229,4.72,14,30,121,4.47,7.43,1,
2016,Avery Young,Auburn,OT,76,328,5.39,,,,4.91,8.22,1,
2015,Cameron Artis-Payne,Auburn,RB,69.75,212,4.53,,36.5,118,,7.13,1,
2015,Angelo Blackson,Auburn,DT,76.38,318,5.02,20,31,101,4.57,7.5,1,
2015,Sammie Coates,Auburn,WR,73.38,212,4.43,23,41,131,4.06,6.98,1,
2015,Reese Dismukes,Auburn,C,74.75,296,5.31,23,27.5,107,4.7,8.14,1,
2015,Corey Grant,Auburn,RB,69,201,4.28,,,,,,1,
2015,Nick Marshall,Auburn,CB,73.5,207,4.54,12,37.5,124,4.15,6.96,1,
2015,Patrick Miller,Auburn,OT,79,292,5.18,,,,,,1,
2015,Jonathon Mincy,Auburn,CB,70,191,4.55,,,,,,1,
2015,LaDarius Owens,Auburn,DE,73,236,4.92,,,,,,1,
2015,Robenson Therezie,Auburn,SS,70,205,4.38,,,,,,1,
2015,C.J. Uzomah,Auburn,TE,77,262,4.64,,,,,,1,
2015,Jeffrey Whitaker,Auburn,DT,75,322,5.85,,,,,,1,
2015,Jermaine Whitehead,Auburn,FS,71,197,4.59,15,37,128,4.11,6.95,1,
2015,Gabe Wright,Auburn,DT,75,300,5.07,34,26.5,100,4.56,7.73,1,
2014,Chris Davis,Auburn,CB,69.88,202,4.54,15,,,,,1,
2014,Dee Ford,Auburn,DE,74.13,252,,,,,,,1,
2014,Tre Mason,Auburn,RB,68.5,207,4.5,,38.5,125,4.15,,1,
2014,Greg Robinson,Auburn,OT,77,332,4.92,32,28.5,112,4.86,7.8,1,
2013,Corey Lemonier,Auburn,DE,75.38,255,4.6,27,33,119,4.4,7.14,1,
2013,Philip Lutzenkirchen,Auburn,TE,75.25,258,4.94,21,30.5,112,4.35,7.15,1,
2013,Onterio McCalebb,Auburn,RB,70.25,168,4.34,,34,121,,,1,
2012,Josh Harris,Auburn,C,73,252,4.82,15,,,,,1,
2012,Brandon Mosley,Auburn,OT,77.63,314,5.14,30,27,103,4.78,7.43,1,
2011,Darvin Adams,Auburn,WR,74.13,190,4.56,,,,,,1,
2011,Nick Fairley,Auburn,DT,75.88,291,4.84,,31,113,4.56,7.14,1,
2011,Mario Fannin,Auburn,RB,70.38,231,4.37,21,37.5,115,4.21,6.99,1,
2011,Cam Newton,Auburn,QB,77,248,4.56,,35,126,4.18,6.92,1,
2011,Lee Ziemba,Auburn,OT,78,317,5.5,20,29,95,4.65,7.74,1,
2010,Antonio Coleman,Auburn,OLB,73.5,255,4.87,18,,113,,,1,
2010,Ben Tate,Auburn,RB,71,220,4.34,26,40.5,124,4.12,6.91,1,
2009,Tyronne Green,Auburn,OG,73.75,309,5.4,22,,,,,1,
2009,Sen'Derrick Marks,Auburn,DT,73.75,306,5,,33,,,,1,
2009,Jerraud Powers,Auburn,CB,69.13,188,4.51,15,36.5,122,4.08,7.09,1,
2008,King Dunlap,Auburn,OT,80.5,310,5.29,21,,,,,1,
2008,Quentin Groves,Auburn,OLB,75,259,4.56,30,29.5,120,4.42,7.31,1,
2008,Patrick Lee,Auburn,CB,72,200,4.45,15,31,120,4.3,7.07,1,
2008,Pat Sims,Auburn,DT,74.1,310,5.11,20,27,,,,1,
2008,Carl Stewart,Auburn,FB,73,230,4.7,30,39,134,4.5,7.12,1,
2008,Jonathan Wilhite,Auburn,CB,69.5,185,4.45,20,33.5,119,,,1,
2007,Tim Duckworth,Auburn,OG,75,306,5.44,20,25,94,4.78,8.26,1,
2007,Ben Grubbs,Auburn,OG,74.75,311,5.21,29,26.5,103,4.72,7.99,1,
2007,David Irons,Auburn,CB,70.25,190,4.5,11,29.5,111,4.3,7.18,1,
2007,Kenny Irons,Auburn,RB,70.63,203,4.5,11,29.5,111,4.17,7.18,1,
2007,Courtney Taylor,Auburn,WR,73.75,204,4.52,,36,122,4.28,7.22,1,
2006,Devin Aromashodu,Auburn,WR,74.5,201,4.4,,39,120,4.16,7.04,1,
2006,Tommy Jackson,Auburn,DT,72.38,304,5.24,26,31,104,4.6,7.72,1,
2006,Stanley McClover,Auburn,DE,74.38,262,4.72,19,39,114,4.5,7.87,1,
2006,Marcus McNeill,Auburn,OT,79.63,336,5.09,,31,98,5,8.19,1,
2006,Anthony Mix,Auburn,WR,76.25,235,4.5,,31.5,111,,,1,
2006,Ben Obomanu,Auburn,WR,73,205,4.45,,38,116,4.21,7.18,1,
2006,Troy Reddick,Auburn,OG,76.88,334,5.65,21,,,4.82,7.92,1,
2006,Cooper Wallace,Auburn,TE,75.63,261,4.83,21,29,105,4.21,7.29,1,
2005,Ronnie Brown,Auburn,RB,72.25,233,4.46,18,34,117,4.08,7.1,1,
2005,Jason Campbell,Auburn,QB,76.75,230,4.72,,,,,7.42,1,
2005,Carlos Rogers,Auburn,CB,72.4,196,4.45,15,40.5,126,3.82,6.48,1,
2005,Carnell Williams,Auburn,RB,71,217,4.43,19,35.5,118,4.17,6.95,1,
2017,Alex Anzalone,Florida,LB,75,241,4.63,16,30.5,116,,6.88,1,
2017,Caleb Brantley,Florida,DT,74.63,307,5.14,21,27,105,4.5,7.66,1,
2017,Jarrad Davis,Florida,LB,73.25,238,,,,,4.39,,1,
2017,Marcus Maye,Florida,FS,71.63,210,,,,,4.12,,1,
2017,David Sharpe,Florida,OT,77.75,343,5.44,19,20.5,97,4.78,7.87,1,
2017,Teez Tabor,Florida,CB,72.25,199,4.62,9,31,120,,,1,
2016,Jonathan Bullard,Florida,DE,75,285,4.93,23,32,116,4.56,7.31,1,
2016,Vernon Hargreaves,Florida,CB,70.5,204,4.5,15,39,130,3.98,,1,
2016,Alex McCalister,Florida,DL,78.13,239,4.8,,34.5,128,4,7.01,1,
2016,Jake McGee,Florida,TE,77.5,250,,17,,,,,1,
2016,Antonio Morrison,Florida,ILB,73,232,,,,,,,1,
2016,Keanu Neal,Florida,FS,72,211,4.62,17,38,132,4.38,7.09,1,
2016,Demarcus Robinson,Florida,WR,73.38,203,4.59,,34.5,123,4.19,6.77,1,
2016,Kelvin Taylor,Florida,RB,70.25,207,4.6,15,32,113,,,1,
2015,Neiron Ball,Florida,OLB,74.38,236,4.68,22,,,,,1,
2015,Trent Brown,Florida,OT,80.5,355,5.29,20,23.5,97,4.78,8.23,1,
2015,Clay Burton,Florida,TE,75,248,4.76,,,,,,1,
2015,Kyle Christy,Florida,P,74.25,202,4.93,,,,,,1,
2015,Andre Debose,Florida,WR,73,190,4.49,,,,,,1,
2015,Quinton Dunbar,Florida,WR,73,195,4.44,,,,,,1,
2015,Dante Fowler,Florida,OLB,74.63,261,4.6,19,32.5,112,4.32,7.4,1,
2015,Max Garcia,Florida,C,76.13,309,5.24,,,,,,1,
2015,Jabari Gorman,Florida,FS,70,184,4.58,,,,,,1,
2015,Chaz Green,Florida,OT,76.63,314,5.16,21,29.5,106,4.7,8,1,
2015,D.J. Humphries,Florida,OT,77,307,5.12,26,31,104,4.64,7.87,1,
2015,Matt Jones,Florida,RB,74.38,231,4.61,20,31.5,112,4.2,,1,
2015,Hunter Joyer,Florida,FB,71,232,4.73,,,,,,1,
2015,Tyler Moore,Florida,OG,77,325,5.18,,,,,,1,
2015,Leon Orr,Florida,DT,76.88,323,5.16,,28,100,4.9,8.26,1,
2015,Michael Taylor,Florida,ILB,71,227,4.78,,,,,,1,
2014,Trey Burton,Florida,WR,74.13,224,4.62,,30,111,4.32,7.14,1,
2014,Dominique Easley,Florida,DT,73.75,288,4.93,26,,,,,1,
2014,Jon Halapio,Florida,OG,75.5,323,5.34,,21.5,99,4.83,8.26,1,
2014,Jonotthan Harrison,Florida,C,75.5,304,5.15,27,27,112,4.86,7.97,1,
2014,Ronald Powell,Florida,OLB,75.13,237,4.65,21,35.5,113,,,1,
2014,Loucheiz Purifoy,Florida,CB,71.5,190,4.61,6,35.5,120,,,1,
2014,Marcus Roberson,Florida,CB,72.25,191,4.61,8,37.5,120,4.08,6.84,1,
2014,Jaylen Watkins,Florida,CB,71.5,194,4.41,22,,,,,1,
2013,Jon Bostic,Florida,ILB,72.88,245,4.61,22,32.5,118,4.24,6.99,1,
2013,Matt Elam,Florida,FS,69.88,208,4.5,17,35.5,118,,,1,
2013,Josh Evans,Florida,FS,73.13,207,4.58,,34.5,123,4.1,6.64,1,
2013,Sharrif Floyd,Florida,DT,74.63,297,4.92,,30,106,4.75,7.4,1,
2013,Mike Gillislee,Florida,RB,71.13,208,4.55,15,30.5,119,4.4,7.12,1,
2013,Jelani Jenkins,Florida,OLB,72.5,243,4.54,27,,,,,1,
2013,Jordan Reed,Florida,TE,74.5,236,4.72,16,,,,,1,
2012,Jaye Howard,Florida,DT,75,301,4.78,24,27.5,106,4.47,7.32,1,
2012,Chris Rainey,Florida,RB,68.38,180,4.36,16,36.5,120,3.93,6.5,1,
2011,Ahmad Black,Florida,SS,69.5,184,4.7,18,35.5,119,4.2,6.85,1,
2011,Marcus Gilbert,Florida,OT,78.13,330,5.41,30,,,,,1,
2011,Will Hill,Florida,FS,72.75,202,4.64,,31,123,4.19,,1,
2011,Maurice Hurt,Florida,OG,74.63,318,5.34,18,,,,,1,
2011,Carl Johnson,Florida,OG,77,361,5.4,25,25.5,96,5.03,,1,
2011,Mike Pouncey,Florida,OG,77,303,5.12,,25,96,4.64,7.66,1,
2010,Riley Cooper,Florida,WR,75.38,222,4.53,,33,114,,,1,
2010,Carlos Dunlap,Florida,DE,78,278,4.68,21,31.5,111,4.61,7.21,1,
2010,Joe Haden,Florida,CB,70.75,193,4.52,18,35,125,4.34,6.94,1,
2010,Brandon James,Florida,RB,67,186,4.47,14,,,,,1,
2010,Maurkice Pouncey,Florida,C,76.5,304,5.25,,,95,4.92,7.74,1,
2010,Brandon Spikes,Florida,ILB,74.88,249,5.05,,29,111,,6.97,1,
2010,Tim Tebow,Florida,QB,75,236,4.71,,38.5,115,4.17,6.66,1,
2010,Major Wright,Florida,FS,73,206,4.44,14,37.5,119,4.36,6.95,1,
2009,Percy Harvin,Florida,WR,71.13,192,4.39,19,,,,,1,
2009,Cornelius Ingram,Florida,TE,75.88,245,4.68,21,33,,4.53,7.12,1,
2009,Louis Murphy,Florida,WR,74.38,203,4.32,12,,,,,1,
2009,Jason Watkins,Florida,OT,78,318,5.51,18,24.5,90,5.03,7.89,1,
2008,Andre Caldwell,Florida,WR,72.25,204,4.39,,33,124,4.11,6.75,1,
2008,Derrick Harvey,Florida,DE,76.63,271,4.89,31,28.5,113,4.36,7.27,1,
2007,Dallas Baker,Florida,WR,75.13,208,4.59,,36,129,4.19,6.69,1,
2007,Joe Cohen,Florida,DT,74.5,313,5.14,34,26,,,,1,
2007,Jemalle Cornelius,Florida,WR,70.75,184,4.59,,34.5,123,4.3,6.99,1,
2007,Earl Everett,Florida,OLB,74.5,238,4.89,19,32,113,,,1,
2007,Chris Leak,Florida,QB,71.88,209,4.77,,32.5,113,4.41,7.03,1,
2007,Reggie Lewis,Florida,CB,70,204,4.57,14,34,119,,7.13,1,
2007,Jarvis Moss,Florida,DE,78.5,250,4.78,16,30.5,120,,,1,
2007,Reggie Nelson,Florida,FS,71.38,198,4.51,,34.5,,,,1,
2007,Brandon Siler,Florida,ILB,73.75,241,4.64,,30.5,109,,7.34,1,
2007,Ryan Smith,Florida,CB,70.25,174,4.54,11,,122,4.09,6.88,1,
2007,Marcus Thomas,Florida,DT,74.75,314,5.18,27,,,,,1,
2007,DeShawn Wynn,Florida,RB,70.38,232,4.49,,31.5,115,,,1,
2006,Mike Degory,Florida,C,77.5,305,5.45,24,26,98,4.67,8.03,1,
2006,Jarvis Herring,Florida,SS,71.13,207,4.92,15,36.5,116,4.23,7.34,1,
2006,Chad Jackson,Florida,WR,72.88,213,4.35,,38.5,122,3.97,6.73,1,
2006,Jeremy Mincey,Florida,DE,75.5,259,4.78,27,33.5,116,4.25,6.99,1,
2006,Dee Webb,Florida,CB,70.75,183,4.45,,36.5,121,,,1,
2005,Jon Colon,Florida,OT,79.25,317,5.64,,25.5,82,4.89,8.03,1,
2016,Sterling Bailey,Georgia,DE,76,285,5.23,20,30,111,4.73,7.46,1,
2016,Leonard Floyd,Georgia,OLB,77.63,244,4.6,,39.5,127,,,1,
2016,Quayvon Hicks,Georgia,RB,72.88,259,,,,,,,1,
2016,Jordan Jenkins,Georgia,OLB,74.63,259,4.8,16,36.5,121,,,1,
2016,Keith Marshall,Georgia,RB,71.38,219,4.31,25,30.5,,,,1,
2016,Chris Mayes,Georgia,DT,75.13,338,5.34,33,23.5,104,5.13,,1,
2016,Malcolm Mitchell,Georgia,WR,71.63,198,4.45,15,36,129,4.34,6.94,1,
2016,John Theus,Georgia,OT,78.5,313,5.22,,28,103,4.78,7.9,1,
2015,David Andrews,Georgia,C,75,294,5.12,,,,,,1,
2015,Michael Bennett,Georgia,WR,74,202,4.59,,,,,,1,
2015,Chris Conley,Georgia,WR,73.88,213,4.35,18,45,139,4.3,7.06,1,
2015,Ray Drew,Georgia,DE,76,284,4.81,,,,,,1,
2015,Todd Gurley,Georgia,RB,72.63,222,4.52,17,,,,,1,
2015,Amarlo Herrera,Georgia,ILB,72.63,244,4.83,23,32,111,4.27,7.35,1,
2015,Hutson Mason,Georgia,QB,74,207,4.79,,,,,,1,
2015,Corey Moore,Georgia,SS,74,206,4.53,,,,,,1,
2015,Damian Swann,Georgia,CB,72,189,4.5,,33,118,,,1,
2015,Ramik Wilson,Georgia,ILB,74,237,4.77,23,35,111,4.51,,1,
2014,Arthur Lynch,Georgia,TE,76.63,258,4.82,28,29.5,115,4.35,7.38,1,
2013,Sanders Commings,Georgia,CB,72.13,216,4.41,,34.5,117,4.3,7.1,1,
2013,Kwame Geathers,Georgia,DT,77.38,342,5.44,,26.5,96,5.27,8.11,1,
2013,John Jenkins,Georgia,DT,75.63,346,5.21,30,,,,,1,
